imdbID,Title,Year,Genre,Director,Language,Country,Poster,imdbRating,BoxOffice
tt0405094,The Lives of Others,2006,"Drama, Mystery, Thriller",Florian Henckel von Donnersmarck,German,"Germany, France",https://m.media-amazon.com/images/M/MV5BOThkM2EzYmMtNDE3NS00NjlhLTg4YzktYTdhNzgyOWY3ZDYzXkEyXkFqcGde,8.4,"$11,286,112"
tt0405159,Million Dollar Baby,2004,"Drama, Sport",Clint Eastwood,"English, Irish Gaelic",United States,https://m.media-amazon.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@._V1_SX300.jpg,8.1,"$100,492,203"
tt0405163,The Amateurs,2005,Comedy,Michael Traeger,English,"United States, Germany",https://m.media-amazon.com/images/M/MV5BMTYyNzQyOTQzN15BMl5BanBnXkFtZTcwNTYxNjQzMQ@@._V1_SX300.jpg,6.2,"$16,334"
tt0405271,Reel Paradise,2005,Documentary,Steve James,English,United States,https://m.media-amazon.com/images/M/MV5BNjcyNjk0MDY3N15BMl5BanBnXkFtZTcwOTk0OTAzMQ@@._V1_SX300.jpg,6.5,"$31,918"
tt0405296,A Scanner Darkly,2006,"Animation, Crime, Drama",Richard Linklater,English,United States,https://m.media-amazon.com/images/M/MV5BOTc2ZGI2MzEtODlkNC00MGQ4LTlkYjQtMDU0YTg1YTI0NDI1L2ltYWdlXkEy,7.1,"$5,501,616"
tt0405325,Sky High,2005,"Adventure, Comedy, Family",Mike Mitchell,"English, Cantonese",United States,https://m.media-amazon.com/images/M/MV5BZjA2NmY1OTQtMjE4Mi00NGRkLWFmODUtM2Q3ZTRlYjZhNWYwXkEyXkFqcGde,6.2,"$63,946,815"
tt0405336,Southland Tales,2006,"Comedy, Drama, Mystery",Richard Kelly,English,"France, Germany, United States",https://m.media-amazon.com/images/M/MV5BNDk0ZDY4NTItOTY3Zi00MjU1LTkzNDgtZjg1MDA3Nzc4YWRiXkEyXkFqcGde,5.4,"$275,380"
tt0405357,Suits on the Loose,2005,Comedy,Rodney Henson,English,United States,https://m.media-amazon.com/images/M/MV5BMTQ1MTA4NzMxMF5BMl5BanBnXkFtZTcwOTcwOTgyMQ@@._V1_SX300.jpg,5.3,"$79,470"
tt0405393,Rudo y Cursi,2008,"Comedy, Drama, Sport",Carlos Cuarón,Spanish,Mexico,https://m.media-amazon.com/images/M/MV5BMjAxNzUwMzUzOV5BMl5BanBnXkFtZTcwMzAwNTE0Mg@@._V1_SX300.jpg,6.8,"$1,827,660"
tt0405422,The 40 Year Old Virgin,2005,"Comedy, Romance",Judd Apatow,"English, Spanish, Japanese",United States,https://m.media-amazon.com/images/M/MV5BMTNjYTA1NDMtZGZmZi00MTdiLThjZTMtZWU1MGYyZjZkNzgxXkEyXkFqcGde,7.1,"$109,449,237"
tt0405461,Watermarks,2004,"Documentary, History, Sport",Yaron Zilberman,"English, Hebrew, German","Israel, United States, France, Austria",https://m.media-amazon.com/images/M/MV5BMTI0MDIxMTM0N15BMl5BanBnXkFtZTcwNDMyNzcyMQ@@._V1_SX300.jpg,7.2,"$246,094"
tt0405469,The Wild,2006,"Animation, Adventure, Comedy",Steve 'Spaz' Williams,English,"Canada, United States",https://m.media-amazon.com/images/M/MV5BMTQ5ODgzNjQ3OF5BMl5BanBnXkFtZTcwNTYyMTQzMQ@@._V1_SX300.jpg,5.2,"$37,384,046"
tt0405508,Rang De Basanti,2006,"Comedy, Crime, Drama",Rakeysh Omprakash Mehra,Hindi,India,https://m.media-amazon.com/images/M/MV5BYThmZDA0YmQtMWJhNy00MDQwLTk0Y2YtMDhmZTE5ZjhlNjliXkEyXkFqcGde,8.1,"$2,197,694"
tt0405676,All the King's Men,2006,"Drama, Thriller",Steven Zaillian,English,"Germany, United States",https://m.media-amazon.com/images/M/MV5BMzY1MTIyNDg4MF5BMl5BanBnXkFtZTcwODQ4MTEzMw@@._V1_SX300.jpg,6.2,"$7,221,458"
tt0405866,The Bridesmaid,2004,"Thriller, Drama, Romance",Claude Chabrol,French,"France, Germany, Italy",https://m.media-amazon.com/images/M/MV5BY2I5ZDljZWMtNDIxMS00ZDFkLWFmYjgtNDA1YTVjNTYwNmU1XkEyXkFqcGde,6.7,"$111,728"
tt0405977,Chaos,2005,"Horror, Thriller",David DeFalco,English,United States,https://m.media-amazon.com/images/M/MV5BOTQyOTg1MzEyNV5BMl5BanBnXkFtZTcwNTc2NDAzMQ@@._V1_SX300.jpg,3.3,"$10,289"
tt0406038,Loggerheads,2005,Drama,Tim Kirkman,English,United States,https://m.media-amazon.com/images/M/MV5BMTI0OTE3Mjg0N15BMl5BanBnXkFtZTcwMDc5OTAzMQ@@._V1_SX300.jpg,7.1,"$115,314"
tt0406158,"The Prize Winner of Defiance, Ohio",2005,"Biography, Drama",Jane Anderson,English,United States,https://m.media-amazon.com/images/M/MV5BMTQxOTA3NTUwOF5BMl5BanBnXkFtZTcwNDI3MzEzMQ@@._V1_SX300.jpg,7.3,"$627,844"
tt0406214,Shem,2004,Drama,Caroline Roboh,English,"Israel, United Kingdom",https://m.media-amazon.com/images/M/MV5BOTExNzMwMDg4N15BMl5BanBnXkFtZTcwNzk5OTIzMQ@@._V1_SX300.jpg,4.6,"$14,804"
tt0406216,Schizo,2004,"Crime, Drama, Romance",Gulshat Omarova,Russian,"Kazakhstan, Russia, France, Germany",https://m.media-amazon.com/images/M/MV5BMjE3MzI5NTY4Nl5BMl5BanBnXkFtZTcwMTExMjE0MQ@@._V1_SX300.jpg,7.0,"$54,357"
tt0406375,Zathura: A Space Adventure,2005,"Action, Adventure, Comedy",Jon Favreau,English,United States,https://m.media-amazon.com/images/M/MV5BMDc1NzM1OTgtOGYxMS00ZWE1LWEzZWMtNWEyOTI2NDJjOTU2XkEyXkFqcGde,6.2,"$29,258,869"
tt0406650,The Chumscrubber,2005,"Comedy, Drama",Arie Posin,English,"United States, Germany",https://m.media-amazon.com/images/M/MV5BN2I2ZmIzNjAtYTBlNS00NTFjLWFmM2UtZmQyMTRmODIxZTMxXkEyXkFqcGde,6.9,"$52,597"
tt0406759,The Eye,2008,"Horror, Mystery","David Moreau, Xavier Palud","English, Spanish","United States, Canada",https://m.media-amazon.com/images/M/MV5BZjczYmJhNjUtOTdmYi00MzZlLWEzOWYtNzA1ZGZjMjkwY2YyXkEyXkFqcGde,5.4,"$31,418,697"
tt0406816,The Guardian,2006,"Action, Adventure, Drama",Andrew Davis,English,United States,https://m.media-amazon.com/images/M/MV5BMTI0MDkzMzQ1M15BMl5BanBnXkFtZTcwMDQ3MTQzMQ@@._V1_SX300.jpg,6.9,"$55,011,732"
tt0406977,Masti,2004,"Comedy, Crime, Mystery",Indra Kumar,Hindi,India,https://m.media-amazon.com/images/M/MV5BMDkxNTUyYjUtZjNlYS00NmRiLWE4MTUtOWYwZjk1MmMzNTk2XkEyXkFqcGde,6.2,"$308,566"
tt0407021,Los Muertos,2004,Drama,Lisandro Alonso,"Spanish, Guarani","Argentina, France, Netherlands, Switzerland",https://m.media-amazon.com/images/M/MV5BMTcwNjQ2NzQyN15BMl5BanBnXkFtZTcwNjM1NzA1MQ@@._V1_SX300.jpg,6.8,"$3,027"
tt0407031,Naked Fame,2004,"Documentary, Biography, History",Christopher Long,English,United States,https://m.media-amazon.com/images/M/MV5BMTA1ODgzNzc1ODZeQTJeQWpwZ15BbWU3MDI2MjY4MjE@._V1_SX300.jpg,5.3,"$29,220"
tt0407121,Pooh's Heffalump Movie,2005,"Animation, Adventure, Comedy",Frank Nissen,English,United States,https://m.media-amazon.com/images/M/MV5BMDBiYWJjMjMtODhkYy00MWE2LTk5ODUtM2IxN2U0YjYyZDhmXkEyXkFqcGde,6.4,"$18,098,433"
tt0407236,Lunacy,2005,"Animation, Comedy, Drama",Jan Svankmajer,Czech,"Czech Republic, Slovakia",https://m.media-amazon.com/images/M/MV5BMTg1NTA0NDIyM15BMl5BanBnXkFtZTcwNTY5NTc0MQ@@._V1_SX300.jpg,7.3,"$48,324"
tt0407246,Temporada de patos,2004,"Comedy, Drama",Fernando Eimbcke,Spanish,Mexico,https://m.media-amazon.com/images/M/MV5BMTU5MDA4Mjc3Nl5BMl5BanBnXkFtZTcwMDIwNjIzMQ@@._V1_SX300.jpg,7.3,"$147,551"
tt0407263,Going Upriver,2004,"Documentary, Biography, History",George Butler,English,United States,https://m.media-amazon.com/images/M/MV5BMTYyMTY0ODU5Ml5BMl5BanBnXkFtZTcwMzM0MTcyMQ@@._V1_SX300.jpg,7.6,"$614,138"
tt0407265,Transamerica,2005,"Adventure, Comedy, Drama",Duncan Tucker,"English, Spanish",United States,https://m.media-amazon.com/images/M/MV5BMTQwMjExNzkzMV5BMl5BanBnXkFtZTcwMjczNjEzMQ@@._V1_SX300.jpg,7.4,"$9,015,303"
tt0407304,War of the Worlds,2005,"Action, Adventure, Sci-Fi",Steven Spielberg,English,United States,https://m.media-amazon.com/images/M/MV5BNDUyODAzNDI1Nl5BMl5BanBnXkFtZTcwMDA2NDAzMw@@._V1_SX300.jpg,6.5,"$234,280,354"
tt0407342,À Tout de Suite,2004,"Crime, Drama, Romance",Benoît Jacquot,"French, English",France,https://m.media-amazon.com/images/M/MV5BMjA1MTQxODk4M15BMl5BanBnXkFtZTcwMjI0MjkzMQ@@._V1_SX300.jpg,6.4,"$248,565"
tt0407536,The Aryan Couple,2004,"Drama, War",John Daly,English,"United Kingdom, United States",https://m.media-amazon.com/images/M/MV5BMjE4OTk1ODUzOV5BMl5BanBnXkFtZTcwODEyMzg0MQ@@._V1_SX300.jpg,6.3,"$290,211"
tt0407551,Autumn,2004,"Crime, Drama",Ra'up McGee,"French, English","France, United States",https://m.media-amazon.com/images/M/MV5BMTgwMTQxMjExM15BMl5BanBnXkFtZTcwNzIzNjMzMQ@@._V1_SX300.jpg,6.0,"$12,655"
tt0407621,Calvaire,2004,Horror,Fabrice du Welz,French,"Belgium, France, Luxembourg",https://m.media-amazon.com/images/M/MV5BNGEwZDBhNDktNGIyMi00NTQ0LTkyOTAtZDMxMjMzMDA5ZTJhXkEyXkFqcGde,6.2,"$3,260"
tt0407732,Dirty Deeds,2005,Comedy,David Kendall,English,United States,https://m.media-amazon.com/images/M/MV5BMjEyNTc2MjU3NV5BMl5BanBnXkFtZTcwMjg5ODAzMQ@@._V1_SX300.jpg,5.8,"$146,490"
tt0407783,Fathers of the Sport,2008,"Documentary, Sport",Xavier Mitchell,English,United States,https://m.media-amazon.com/images/M/MV5BNjA4OTgzMTAyMF5BMl5BanBnXkFtZTcwNDMyOTQ0NA@@._V1_SX300.jpg,6.6,"$7,500"
tt0407814,Full Grown Men,2006,"Comedy, Drama",David Munro,English,United States,https://m.media-amazon.com/images/M/MV5BMjAxMTg3MjIwN15BMl5BanBnXkFtZTcwMDMxMDU1MQ@@._V1_SX300.jpg,5.0,"$13,716"
tt0407887,The Departed,2006,"Crime, Drama, Thriller",Martin Scorsese,"English, Cantonese","United States, Hong Kong",https://m.media-amazon.com/images/M/MV5BMTI1MTY2OTIxNV5BMl5BanBnXkFtZTYwNjQ4NjY3._V1_SX300.jpg,8.5,"$132,384,315"
tt0407926,Kill Your Idols,2004,"Documentary, Music",Scott Crary,English,United States,https://m.media-amazon.com/images/M/MV5BMjAyNTc3MzkwNV5BMl5BanBnXkFtZTcwMDA5Mjc5OA@@._V1_SX300.jpg,6.4,"$7,753"
tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,2007,"Drama, Horror, Musical",Tim Burton,"English, Italian","United States, United Kingdom",https://m.media-amazon.com/images/M/MV5BMTg3NjUxMzM5NV5BMl5BanBnXkFtZTcwMzQ1NjQzMw@@._V1_SX300.jpg,7.3,"$52,898,073"
tt0408261,This Old Cub,2004,"Documentary, Sport",Jeff Santo,English,United States,https://m.media-amazon.com/images/M/MV5BMTgwMTQ5MzcxNF5BMl5BanBnXkFtZTcwMTMxNDAzMQ@@._V1_SX300.jpg,8.2,"$270,014"
tt0408306,Munich,2005,"Action, Drama, History",Steven Spielberg,"English, German, French, Hebrew, Arabic, Italian, Greek, Russian, Dutch","United States, Canada, France",https://m.media-amazon.com/images/M/MV5BMTcwNzYzMzMwMF5BMl5BanBnXkFtZTcwMzMzODczMQ@@._V1_SX300.jpg,7.5,"$47,403,685"
tt0408338,With All Deliberate Speed,2004,"Documentary, History",Peter Gilbert,English,United States,https://m.media-amazon.com/images/M/MV5BMTgxMDY0ODg3N15BMl5BanBnXkFtZTcwNDY5NzUyMQ@@._V1_SX300.jpg,7.8,"$7,690"
tt0408345,Firewall,2006,"Action, Crime, Thriller",Richard Loncraine,English,United States,https://m.media-amazon.com/images/M/MV5BMTkwOTAyMTkwOV5BMl5BanBnXkFtZTYwMjY2MTM3._V1_SX300.jpg,5.8,"$48,751,189"
tt0408524,Bad News Bears,2005,"Comedy, Sport",Richard Linklater,"English, Spanish",United States,https://m.media-amazon.com/images/M/MV5BMzMzZDU1MTEtMDMzYy00MDhkLTg5MGMtYjFkNzYyMTc3YmU0XkEyXkFqcGde,5.8,"$32,868,349"
tt0408664,Nobody Knows,2004,Drama,Hirokazu Koreeda,Japanese,Japan,https://m.media-amazon.com/images/M/MV5BNjAwMjIzZjctNzA5NC00NGM2LTgwM2UtYjUwNGI5YWZiNDJjXkEyXkFqcGde,8.1,"$684,118"
tt0408777,The Edukators,2004,"Drama, Romance",Hans Weingartner,"German, English","Germany, Austria",https://m.media-amazon.com/images/M/MV5BMGRlNzFjM2UtYjRiMS00YzhlLTgxZjYtNDJhZjA1Yzk1YzhiXkEyXkFqcGde,7.5,"$175,493"
tt0408790,Flightplan,2005,"Drama, Mystery, Thriller",Robert Schwentke,"English, French, German, Arabic, Italian, Japanese",United States,https://m.media-amazon.com/images/M/MV5BNGJkYTNiZjUtOTBhMi00NjY5LTkwZWEtNjBkNmE1YTZlMDc4XkEyXkFqcGde,6.3,"$89,707,299"
tt0408839,The Heartbreak Kid,2007,"Comedy, Romance","Bobby Farrelly, Peter Farrelly","English, Spanish",United States,https://m.media-amazon.com/images/M/MV5BMjExNTM2NTE2NF5BMl5BanBnXkFtZTcwOTI5MDUzMw@@._V1_SX300.jpg,5.8,"$36,787,257"
tt0408961,Kids in America,2005,Comedy,Josh Stolberg,English,United States,https://m.media-amazon.com/images/M/MV5BMjE4NjE1MDQxNl5BMl5BanBnXkFtZTcwMzI3NTIzMQ@@._V1_SX300.jpg,5.7,"$537,667"
tt0408985,Last Holiday,2006,"Comedy, Romance",Wayne Wang,"English, French",United States,https://m.media-amazon.com/images/M/MV5BMzY4ZjcxOTItNWQwOC00MmMxLTkzMjYtZmQwMTJiMGY5Y2JlXkEyXkFqcGde,6.5,"$38,399,961"
tt0409034,Marilyn Hotchkiss' Ballroom Dancing & Charm School,2005,"Comedy, Drama, Musical",Randall Miller,English,United States,https://m.media-amazon.com/images/M/MV5BMTYwMDg0Njk1M15BMl5BanBnXkFtZTcwODA4MDQzMQ@@._V1_SX300.jpg,6.6,"$349,132"
tt0409182,Poseidon,2006,"Action, Adventure, Thriller",Wolfgang Petersen,"English, Spanish",United States,https://m.media-amazon.com/images/M/MV5BMTIwOTMwODM2Nl5BMl5BanBnXkFtZTYwMDY5NjU3._V1_SX300.jpg,5.7,"$60,674,817"
tt0409184,Russian Dolls,2005,"Comedy, Drama, Romance",Cédric Klapisch,"French, Russian, English, Spanish, Italian","France, United Kingdom",https://m.media-amazon.com/images/M/MV5BNWIwY2UxZDgtYzkzNC00OWMyLWE4MjgtMjhhNTkwODg5YjY3XkEyXkFqcGde,7.0,"$326,095"
tt0409301,Falling for Grace,2006,"Comedy, Family, Romance",Fay Ann Lee,English,"United States, Mexico",https://m.media-amazon.com/images/M/MV5BMTc5MTVjMzUtNDFiYi00YjFlLWIzNGMtMWE2Y2FlMmNjYmI5XkEyXkFqcGde,5.9,"$33,060"
tt0409345,Surveillance,2008,"Crime, Drama, Mystery",Jennifer Lynch,English,"United States, Germany, Canada",https://m.media-amazon.com/images/M/MV5BYmU2YzJhZTctNmZmNS00OGNlLWIzODctMmYxMTQ1MzRmYjZkXkEyXkFqcGde,6.3,"$27,349"
tt0409379,In Secret,2013,"Crime, Drama, Thriller",Charlie Stratton,English,"Serbia, Hungary, United States",https://m.media-amazon.com/images/M/MV5BMTAxMDY4MDI0NDZeQTJeQWpwZ15BbWU4MDkzOTU5ODAx._V1_SX300.jpg,6.1,"$444,179"
tt0409459,Watchmen,2009,"Action, Drama, Mystery",Zack Snyder,English,United States,https://m.media-amazon.com/images/M/MV5BY2IzNGNiODgtOWYzOS00OTI0LTgxZTUtOTA5OTQ5YmI3NGUzXkEyXkFqcGde,7.6,"$107,509,799"
tt0409673,Les aimants,2004,"Comedy, Romance",Yves Pelletier,French,Canada,https://m.media-amazon.com/images/M/MV5BMTU1MjM2MDg2NV5BMl5BanBnXkFtZTcwMjk3Mjc0NQ@@._V1_SX300.jpg,6.7,"$1,150,414"
tt0409838,Come Away Home,2005,"Drama, Family",Doug McKeon,English,United States,https://m.media-amazon.com/images/M/MV5BMTYyNzQ4MzI4OF5BMl5BanBnXkFtZTcwNDIxNTUzMQ@@._V1_SX300.jpg,6.7,"$72,810"
tt0409847,Cowboys & Aliens,2011,"Action, Sci-Fi, Thriller",Jon Favreau,"English, Apache languages","United States, India",https://m.media-amazon.com/images/M/MV5BMTM1MzkyNzQ3OV5BMl5BanBnXkFtZTcwMDk1NTg2NQ@@._V1_SX300.jpg,6.0,"$100,240,551"
tt0409904,Dnevnoy dozor,2006,"Action, Fantasy, Horror",Timur Bekmambetov,Russian,Russia,https://m.media-amazon.com/images/M/MV5BMjMzNjQwODc2N15BMl5BanBnXkFtZTgwMDI3MDQzMzI@._V1_SX300.jpg,6.5,"$450,897"
tt0409947,Peiseu,2004,"Drama, Horror",Sang-gon Yoo,Korean,South Korea,https://m.media-amazon.com/images/M/MV5BMTQzNTY0NTc4Ml5BMl5BanBnXkFtZTcwMzYzODAzMQ@@._V1_SX300.jpg,5.7,"$108,151"
tt0410097,Hustle & Flow,2005,"Crime, Drama, Music",Craig Brewer,English,United States,https://m.media-amazon.com/images/M/MV5BNTdkOWY4NmUtYTBmYy00M2ZjLWIwZWEtYTk3MDE3YzE4NTVjXkEyXkFqcGde,7.3,"$22,202,809"
tt0410297,The Lake House,2006,"Drama, Fantasy, Romance",Alejandro Agresti,English,United States,https://m.media-amazon.com/images/M/MV5BMTYxMTgxNDI3MV5BMl5BanBnXkFtZTcwMzIxMTIzMw@@._V1_SX300.jpg,6.8,"$52,330,111"
tt0410377,Nim's Island,2008,"Adventure, Comedy, Drama","Jennifer Flackett, Mark Levin",English,United States,https://m.media-amazon.com/images/M/MV5BMTA0OTk0NjIwMDleQTJeQWpwZ15BbWU3MDg3NjM0NTE@._V1_SX300.jpg,6.0,"$48,006,762"
tt0410400,On a Clear Day,2005,"Comedy, Drama, Romance",Gaby Dellal,English,United Kingdom,https://m.media-amazon.com/images/M/MV5BMTU3MTAxNDM2M15BMl5BanBnXkFtZTcwMDE3NDIzMQ@@._V1_SX300.jpg,6.9,"$191,033"
tt0410403,Only the Brave,2006,"Drama, War",Lane Nishikawa,English,United States,https://m.media-amazon.com/images/M/MV5BMTkyNDk0NzEwOV5BMl5BanBnXkFtZTcwODAwMjc3Mg@@._V1_SX300.jpg,5.3,"$150,000"
tt0410407,Orwell Rolls in His Grave,2003,Documentary,Robert Kane Pappas,English,United States,https://m.media-amazon.com/images/M/MV5BMTM4Nzk5Mzk4N15BMl5BanBnXkFtZTcwNTk5OTgyMQ@@._V1_SX300.jpg,8.0,"$20,389"
tt0410410,Looking for Cheyenne,2005,"Drama, Romance",Valérie Minetto,French,France,https://m.media-amazon.com/images/M/MV5BMTM0NDkyNzY2NV5BMl5BanBnXkFtZTcwNzAzNzc5MQ@@._V1_SX300.jpg,6.4,$973
tt0410454,The Work and the Glory,2004,"Romance, Drama",Russell Holt,English,United States,https://m.media-amazon.com/images/M/MV5BMzQzNjI0NzQyN15BMl5BanBnXkFtZTcwNzkwMzcyMQ@@._V1_SX300.jpg,6.7,"$3,347,647"
tt0410549,Quand la mer monte...,2004,"Comedy, Drama, Romance","Yolande Moreau, Gilles Porte",French,"Belgium, France",https://m.media-amazon.com/images/M/MV5BMTg4NTYzMjY3Ml5BMl5BanBnXkFtZTcwMDYxOTUzMQ@@._V1_SX300.jpg,6.7,"$24,038"
tt0410730,Taxidermia,2006,"Comedy, Drama, Horror",György Pálfi,"Hungarian, English, Russian","Hungary, Austria, France",https://m.media-amazon.com/images/M/MV5BMTM1OTU5NjAzMl5BMl5BanBnXkFtZTcwNDQ3NjA3Mg@@._V1_SX300.jpg,6.9,"$11,408"
tt0410764,Tideland,2005,"Drama, Fantasy, Horror",Terry Gilliam,English,"United Kingdom, Canada",https://m.media-amazon.com/images/M/MV5BMTMwNDQ0Mjk5N15BMl5BanBnXkFtZTcwNjQzNjczMQ@@._V1_SX300.jpg,6.5,"$66,453"
tt0410818,Tying the Knot,2004,"Documentary, History, Romance",Jim de Sève,English,USA,https://m.media-amazon.com/images/M/MV5BNTA2NDU1NTY4Ml5BMl5BanBnXkFtZTcwODcwMjcyMQ@@._V1_SX300.jpg,7.1,"$40,576"
tt0411061,88 Minutes,2007,"Crime, Drama, Mystery",Jon Avnet,English,"United States, Germany, Canada",https://m.media-amazon.com/images/M/MV5BMTgxOTg1NzgzMV5BMl5BanBnXkFtZTcwNTM3Mjc1MQ@@._V1_SX300.jpg,5.9,"$17,213,467"
tt0411195,Breakfast on Pluto,2005,"Comedy, Drama",Neil Jordan,"English, Irish Gaelic","Ireland, United Kingdom",https://m.media-amazon.com/images/M/MV5BYWY4NTVlOTItNjIzNi00YzI3LWJlYjItYzRiYmU4Mjc0ZTRhXkEyXkFqcGde,7.2,"$828,699"
tt0411270,De battre mon coeur s'est arrêté,2005,"Crime, Drama, Music",Jacques Audiard,"French, English, Russian, Vietnamese, Mandarin",France,https://m.media-amazon.com/images/M/MV5BMjA5NzM5OTcxMF5BMl5BanBnXkFtZTcwMTExMjAzMQ@@._V1_SX300.jpg,7.3,"$1,023,424"
tt0411272,L'ennemi public n°1,2008,"Action, Biography, Crime",Jean-François Richet,"French, English","France, Canada",https://m.media-amazon.com/images/M/MV5BNWEyOGU4YWUtYjRkNS00OWZkLThlMjAtY2RiNzBhNmE2NGJmXkEyXkFqcGde,7.5,"$275,387"
tt0411323,Downloading Nancy,2008,"Drama, Thriller",Johan Renck,English,"United States, Canada, Serbia",https://m.media-amazon.com/images/M/MV5BMTE1ODUzMTAtMmUwZC00ODhhLWJiYTUtZTQ3NDE3MmFiMjg1XkEyXkFqcGde,5.8,"$22,282"
tt0411475,Hell Ride,2008,"Action, Drama, Thriller",Larry Bishop,English,United States,https://m.media-amazon.com/images/M/MV5BMTY0MTMwODkwN15BMl5BanBnXkFtZTcwMzE1OTc1MQ@@._V1_SX300.jpg,5.1,"$213,608"
tt0411477,Hellboy II: The Golden Army,2008,"Action, Adventure, Fantasy",Guillermo del Toro,"English, Gaelic, German","United States, Germany, Hungary",https://m.media-amazon.com/images/M/MV5BMjA5NzgyMjc2Nl5BMl5BanBnXkFtZTcwOTU3MDI3MQ@@._V1_SX300.jpg,7.0,"$75,986,503"
tt0411545,Justice,2004,Drama,"Jeanne-Marie Almonor, John Shulman",English,United States,https://m.media-amazon.com/images/M/MV5BMTkxMjM1NTY5MF5BMl5BanBnXkFtZTcwMTc3MTAzMQ@@._V1_SX300.jpg,6.5,"$39,895"
tt0411674,Mondovino,2004,Documentary,Jonathan Nossiter,"English, French, Italian, Spanish, Portuguese","Argentina, France, Italy, United States",https://m.media-amazon.com/images/M/MV5BMTY3NzQ3NDI4Ml5BMl5BanBnXkFtZTcwNDQyNjgyMQ@@._V1_SX300.jpg,7.1,"$209,618"
tt0411702,The Ninth Day,2004,"Drama, Thriller, War",Volker Schlöndorff,"German, French","Germany, Luxembourg, Czech Republic",https://m.media-amazon.com/images/M/MV5BNWYwZGIwNDMtODg0Mi00MzRlLTg3NjAtMDllNTNkMWVmODgxXkEyXkFqcGde,7.1,"$72,888"
tt0411705,9 Songs,2004,"Drama, Music, Romance",Michael Winterbottom,English,United Kingdom,https://m.media-amazon.com/images/M/MV5BOGRiYjgwMmYtYWRjNi00MzkwLWJlOGUtYTg1ZThhODk3YWY0XkEyXkFqcGde,4.8,"$66,853"
tt0411883,Slutty Summer,2004,"Comedy, Drama, Romance",Casper Andreas,English,United States,https://m.media-amazon.com/images/M/MV5BMTgzMzM2MDA4MV5BMl5BanBnXkFtZTcwNDA0MjAzMQ@@._V1_SX300.jpg,5.1,"$21,515"
tt0412019,Broken Flowers,2005,"Comedy, Drama, Mystery",Jim Jarmusch,English,"France, United States",https://m.media-amazon.com/images/M/MV5BMTQ4OTk1MTYxM15BMl5BanBnXkFtZTcwMTYwNjAzMQ@@._V1_SX300.jpg,7.2,"$13,744,960"
tt0412042,Vsadnik po imeni Smert,2004,Drama,Karen Shakhnazarov,"Russian, French",Russia,https://m.media-amazon.com/images/M/MV5BMTg1Mjk4NjUxNV5BMl5BanBnXkFtZTcwMzk3NjAzMQ@@._V1_SX300.jpg,6.2,"$3,375"
tt0412080,The World's Fastest Indian,2005,"Biography, Drama, Sport",Roger Donaldson,English,"New Zealand, Japan, United States",https://m.media-amazon.com/images/M/MV5BMjE1MjA0MDA3MV5BMl5BanBnXkFtZTcwOTU0MjMzMQ@@._V1_SX300.jpg,7.8,"$5,128,124"
tt0412308,Being Cyrus,2005,"Drama, Thriller",Homi Adajania,English,India,https://m.media-amazon.com/images/M/MV5BMDc4ODY1ZWItMTMxMS00NzEwLWE1MzQtMTVjNDUxZDIwY2Q4XkEyXkFqcGde,7.2,"$100,184"
tt0412536,Brideshead Revisited,2008,"Drama, Romance",Julian Jarrold,"English, Italian, Arabic, Latin, French","United Kingdom, Italy, Morocco, United States",https://m.media-amazon.com/images/M/MV5BMTQ4MTU5MjAyN15BMl5BanBnXkFtZTcwOTcxMzE3MQ@@._V1_SX300.jpg,6.7,"$6,432,256"
tt0412637,Delirious,2006,"Comedy, Drama, Romance",Tom DiCillo,English,United States,https://m.media-amazon.com/images/M/MV5BODlmYmZlZTEtZDUyMC00YTg0LTkyYWMtMDdkZmM0NDZmMWE3XkEyXkFqcGde,6.5,"$86,460"
tt0412796,When the Road Bends... Tales of a Gypsy Caravan,2006,"Documentary, Music",Jasmine Dellal,"English, Spanish, Romany, Romanian, Macedonian, Hindi",United States,https://m.media-amazon.com/images/M/MV5BMTgyMDY2Njc5N15BMl5BanBnXkFtZTcwOTMzNTk0MQ@@._V1_SX300.jpg,7.6,"$442,936"
tt0412808,The Hawk Is Dying,2006,Drama,Julian Goldberger,English,United States,https://m.media-amazon.com/images/M/MV5BNGFmMTI0NDUtYmJhMC00ZDgwLWJmMjUtM2EyMjFiYWU2YTNlXkEyXkFqcGde,6.0,"$7,006"
tt0412922,Little Manhattan,2005,"Comedy, Family, Romance",Mark Levin,English,United States,https://m.media-amazon.com/images/M/MV5BMTg3NzEzNzE0N15BMl5BanBnXkFtZTcwNjMxMjEzMQ@@._V1_SX300.jpg,7.5,"$385,373"
tt0413015,Mrs. Henderson Presents,2005,"Comedy, Drama, Music",Stephen Frears,English,"United Kingdom, United States",https://m.media-amazon.com/images/M/MV5BZDNlZjFlZWItMGRkNy00ZGE0LTk2OGEtNjdmOTM5NDIzMzNmXkEyXkFqcGde,7.0,"$11,036,366"
tt0413018,Mur,2004,Documentary,Simone Bitton,"Arabic, Hebrew","France, Israel",https://m.media-amazon.com/images/M/MV5BMzM1ODQyNTgwMV5BMl5BanBnXkFtZTcwOTc0NjMzMQ@@._V1_SX300.jpg,6.6,"$14,541"
